tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H4N6.NA.EPI_ISL_503354.anseriformes.mongolia.NA.2019-09-17,H4N6,EPI_ISL_503354,A/duck/Mongolia/690/2019,2019-09-17,2019.71,2019-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-38,3801,NA,NA,NA,NA,NA,2019-09-17,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_503352.anseriformes.mongolia.NA.2019-09-17,H4N6,EPI_ISL_503352,A/duck/Mongolia/652/2019,2019-09-17,2019.71,2019-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-38,3801,NA,NA,NA,NA,NA,2019-09-17,pb1,pb1,profileNA
H3N6.NA.EPI_ISL_503350.anseriformes.mongolia.NA.2019-09-13,H3N6,EPI_ISL_503350,A/duck/Mongolia/619/2019,2019-09-13,2019.7,2019-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-37,3801,NA,NA,NA,NA,NA,2019-09-13,pb1,pb1,profileNA
H7N7.NA.EPI_ISL_278520.anseriformes.china.NA.2017-02-24,H7N7,EPI_ISL_278520,A/Bean_goose/Hubei/CH-i177/H7N7/NA,2017-02-24,2017.15,2017-02,anseriformes_wild,anseriformes,Anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,A,2017-08,502,NA,NA,NA,NA,NA,2017-02-24,pb1,pb1,profileNA
H3N8.NA.EPI_ISL_400277.anseriformes.russia.NA.2019-10-12,H3N8,EPI_ISL_400277,A/Gadwall/Buryatia/2209/2019,2019-10-12,2019.78,2019-10,anseriformes_wild,anseriformes,Anatidae,mareca strepera,gadwall,bird,wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,buryat,ru.bu,53.5593936765214,109.267398204686,A,2019-41,2655,NA,NA,NA,NA,NA,2019-10-12,pb1,pb1,profileNA
H3N8.NA.EPI_ISL_1184516.anseriformes.russia.NA.2020-10-08,H3N8,EPI_ISL_1184516,A/common_teal/Russia_Primorje/113T/2020,2020-10-08,2020.77,2020-10,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,primor'ye,ru.pr,45.1678631698995,134.68956869269,A,2020-41,2702,NA,NA,NA,NA,NA,2020-10-08,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_337400.anseriformes.russia.NA.2018-09-14,H4N6,EPI_ISL_337400,A/teal/Buryatia/100/2018,2018-09-14,2018.7,2018-09,anseriformes_wild,anseriformes,Anatidae,anatidae sp. (teal sp.),teal sp.,bird,wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,buryat,ru.bu,53.5593936765214,109.267398204686,A,2018-37,2655,NA,NA,NA,NA,NA,2018-09-14,pb1,pb1,profileNA
H7N7.NA.EPI_ISL_12627545.anseriformes.china.NA.2019-01-13,H7N7,EPI_ISL_12627545,A/swan/Shandong/764/2019,2019-01-13,2019.03,2019-01,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,A,2019-02,513,NA,NA,NA,NA,NA,2019-01-13,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_6780544.anseriformes.vietnam.NA.2017-11-14,H5N6,EPI_ISL_6780544,A/Muscovy_duck/Quang_Ninh/353/2017,2017-11-14,2017.87,2017-11,anseriformes_wild,anseriformes,Anatidae,cairina moschata,muscovy duck,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,quảng ninh,vn.qn,21.2469577052491,107.28314604976,A,2017-46,3555,NA,NA,NA,NA,NA,2017-11-14,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_17805831.environment.japan.NA.2020-12-07,H3N2,EPI_ISL_17805831,A/environment/Japan/KU-I13/2020,2020-12-07,2020.93,2020-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,A,2020-50,3768,NA,NA,NA,NA,NA,2020-12-07,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_15063430.galliformes.japan.NA.2021-11-15,H5N8,EPI_ISL_15063430,A/chicken/Kagoshima/TU3-46_47/2021,2021-11-15,2021.87,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,kagoshima,jp.ks,30.9949222722596,130.419711465505,A,2021-46,1441,NA,NA,NA,NA,NA,2021-11-15,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_15063428.environment.japan.NA.2021-11-10,H5N8,EPI_ISL_15063428,A/environment/Akita/TU1-49/2021,2021-11-10,2021.86,2021-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,akita,jp.ak,39.7462736711545,140.408009328053,A,2021-45,1425,NA,NA,NA,NA,NA,2021-11-10,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_16208969.anseriformes.china.NA.2020-11-16,H5N8,EPI_ISL_16208969,A/tundra_swan/Shanghai/CM20111601/2020,2020-11-16,2020.87,2020-11,anseriformes_wild,anseriformes,Anatidae,cygnus columbianus,tundra swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,A,2020-47,514,NA,NA,NA,NA,NA,2020-11-16,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_9572698.anseriformes.china.NA.2020-11-19,H5N8,EPI_ISL_9572698,A/mallard/Shanghai/JDS20876/2020,2020-11-19,2020.88,2020-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shanghai,cn.sh,31.1960430849676,121.454488171451,A,2020-47,514,NA,NA,NA,NA,NA,2020-11-19,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_17086349.galliformes.japan.NA.2021-02-08,H5N8,EPI_ISL_17086349,A/chicken/Chiba/T46-11/2021,2021-02-08,2021.1,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,A,2021-06,1427,NA,NA,NA,NA,NA,2021-02-08,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_15433349.anseriformes.china.NA.2021-01-21,H5N8,EPI_ISL_15433349,A/common_crane_/Yunnan-Huize/22/2021,2021-01-21,2021.05,2021-01,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-03,520,NA,NA,NA,NA,NA,2021-01-21,pb1,pb1,profileNA
H5N8.NA.EPI_ISL_18012466.galliformes.china.NA.2021-11-09,H5N8,EPI_ISL_18012466,A/pheasant/Hebei/B02/2021,2021-11-09,2021.85,2021-11,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2021-45,498,NA,NA,NA,NA,NA,2021-11-09,pb1,pb1,profileNA
H5N3.EA_nonGsGD.EPI_ISL_14161097.anseriformes.south_korea.295.2022-03-15,H5N3,EPI_ISL_14161097,A/Goose/Korea/H277/2022,2022-03-15,2022.2,2022-03,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2022-11,3775,EA_nonGsGD,Asia / Korea / NA / NA / NA,2_16_37_45_41_74_1_21,NA,295,2022-03-15,pb1,pb1,profile016
H6N6.NA.EPI_ISL_403719.anseriformes.russia.NA.2019-10-05,H6N6,EPI_ISL_403719,A/Northern_Pintail/Russia_Primorje/137/2019,2019-10-05,2019.76,2019-10,anseriformes_wild,anseriformes,Anatidae,anas acuta,northern pintail,bird,wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,primor'ye,ru.pr,45.1678631698995,134.68956869269,A,2019-40,2702,NA,NA,NA,NA,NA,2019-10-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18284468.galliformes.japan.NA.2022-12-05,H5N1,EPI_ISL_18284468,A/chicken/Aichi/22A3T/2022,2022-12-05,2022.93,2022-12,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,aichi,jp.ai,35.0354821249241,137.211818235863,A,2022-49,1424,NA,NA,NA,NA,NA,2022-12-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18007232.passeriformes.japan.NA.2023-03-24,H5N1,EPI_ISL_18007232,A/large-billed_crow/Niigata/1503B017/2023,2023-03-24,2023.22,2023-03,passeriformes_wild,passeriformes,Corvidae,corvus macrorhynchos,large-billed crow,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,niigata,jp.ni,37.5201743528051,138.914818034069,A,2023-12,1452,NA,NA,NA,NA,NA,2023-03-24,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18007231.passeriformes.japan.NA.2023-03-15,H5N1,EPI_ISL_18007231,A/large-billed_crow/Akita/0503F012/2023,2023-03-15,2023.2,2023-03,passeriformes_wild,passeriformes,Corvidae,corvus macrorhynchos,large-billed crow,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,akita,jp.ak,39.7462736711545,140.408009328053,A,2023-11,1425,NA,NA,NA,NA,NA,2023-03-15,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18284472.anseriformes.japan.NA.2022-11-26,H5N1,EPI_ISL_18284472,A/duck/Chiba/22A3T/2022,2022-11-26,2022.9,2022-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,A,2022-47,1427,NA,NA,NA,NA,NA,2022-11-26,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18066452.anseriformes.japan.NA.2023-02-17,H5N1,EPI_ISL_18066452,A/whooper_swan/Miyagi/0402B006/2023,2023-02-17,2023.13,2023-02,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,miyagi,jp.mg,38.446036231103,140.92583944453,A,2023-07,1447,NA,NA,NA,NA,NA,2023-02-17,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18130247.passeriformes.japan.NA.2023-01-05,H5N1,EPI_ISL_18130247,A/large-billed_crow/Saitama/1101020/2023,2023-01-05,2023.01,2023-01,passeriformes_wild,passeriformes,Corvidae,corvus macrorhynchos,large-billed crow,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,saitama,jp.st,35.9972673234424,139.347759410476,A,2023-01,1458,NA,NA,NA,NA,NA,2023-01-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_17527101.passeriformes.japan.NA.2023-01-28,H5N1,EPI_ISL_17527101,A/crow/Japan/TU-17/2023,2023-01-28,2023.07,2023-01,passeriformes_wild,passeriformes,Corvidae,corvus sp.,crow/raven sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,A,2023-04,3768,NA,NA,NA,NA,NA,2023-01-28,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18066454.gruiformes.japan.NA.2023-02-23,H5N1,EPI_ISL_18066454,A/black-throated_crane/Tokyo/1302005b/2023,2023-02-23,2023.15,2023-02,gruiformes_wild,gruiformes,Gruidae,gruidae sp.,crane sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tokyo,jp.tk,35.1841142139823,139.539494434755,A,2023-08,1464,NA,NA,NA,NA,NA,2023-02-23,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_17527085.passeriformes.japan.NA.2022-12-26,H5N1,EPI_ISL_17527085,A/crow/Japan/TU-01/2022,2022-12-26,2022.98,2022-12,passeriformes_wild,passeriformes,Corvidae,corvus sp.,crow/raven sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,A,2022-52,3768,NA,NA,NA,NA,NA,2022-12-26,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18102701.carnivora.south_korea.NA.2023-07-04,H5N1,EPI_ISL_18102701,A/feline/South_Korea/SNU-02/2023,2023-07-04,2023.5,2023-07,carnivora_wild,carnivora,Felidae,feline sp.,feline sp.,other,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2023-27,3775,NA,NA,NA,NA,NA,2023-07-04,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18102700.carnivora.south_korea.NA.2023-07-04,H5N1,EPI_ISL_18102700,A/feline/South_Korea/SNU-01/2023,2023-07-04,2023.5,2023-07,carnivora_wild,carnivora,Felidae,feline sp.,feline sp.,other,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2023-27,3775,NA,NA,NA,NA,NA,2023-07-04,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18066455.accipitriformes.japan.NA.2023-01-07,H5N1,EPI_ISL_18066455,A/northern_goshawk/Shizuoka/2201D004/2023,2023-01-07,2023.02,2023-01,accipitriformes_wild,accipitriformes,Accipitridae,accipiter gentilis,eurasian goshawk,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,shizuoka,jp.sz,35.0217368950931,138.336873302,A,2023-01,1461,NA,NA,NA,NA,NA,2023-01-07,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241797.anseriformes.vietnam.NA.2023-06-05,H5N1,EPI_ISL_18241797,A/muscovy_duck/Vietnam/HU16-DD144/2023,2023-06-05,2023.42,2023-06,anseriformes_wild,anseriformes,Anatidae,cairina moschata,muscovy duck,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-23,3893,NA,NA,NA,NA,NA,2023-06-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241795.anseriformes.vietnam.NA.2023-06-05,H5N1,EPI_ISL_18241795,A/duck/Vietnam/HU16-DD125/2023,2023-06-05,2023.42,2023-06,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-23,3893,NA,NA,NA,NA,NA,2023-06-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241794.anseriformes.vietnam.NA.2023-06-05,H5N1,EPI_ISL_18241794,A/duck/Vietnam/HU16-DD121/2023,2023-06-05,2023.42,2023-06,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-23,3893,NA,NA,NA,NA,NA,2023-06-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18066456.passeriformes.japan.NA.2023-02-20,H5N1,EPI_ISL_18066456,A/Eurasian_Jay/Tochigi/0902A011/2023,2023-02-20,2023.14,2023-02,passeriformes_wild,passeriformes,Corvidae,garrulus glandarius,eurasian jay,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,A,2023-08,1462,NA,NA,NA,NA,NA,2023-02-20,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18066457.passeriformes.japan.NA.2023-02-06,H5N1,EPI_ISL_18066457,A/large-billed_crow/Fukuoka/4002A005/2023,2023-02-06,2023.1,2023-02,passeriformes_wild,passeriformes,Corvidae,corvus macrorhynchos,large-billed crow,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,fukuoka,jp.fo,33.5256575241002,130.666678342289,A,2023-06,1430,NA,NA,NA,NA,NA,2023-02-06,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241796.galliformes.vietnam.NA.2023-09-05,H5N1,EPI_ISL_18241796,A/chicken/Vietnam/HU16-DD139/2023,2023-09-05,2023.68,2023-09,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-36,3893,NA,NA,NA,NA,NA,2023-09-05,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241798.anseriformes.vietnam.NA.2023-06-04,H5N1,EPI_ISL_18241798,A/duck/Vietnam/HU16-NS82/2023,2023-06-04,2023.42,2023-06,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-22,3893,NA,NA,NA,NA,NA,2023-06-04,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18241793.anseriformes.vietnam.NA.2023-06-05,H5N1,EPI_ISL_18241793,A/duck/Vietnam/HU16-DD3/2023,2023-06-05,2023.42,2023-06,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,A,2023-23,3893,NA,NA,NA,NA,NA,2023-06-05,pb1,pb1,profileNA
H7N7.NA.EPI_ISL_14835573.anseriformes.south_korea.NA.2021-03-15,H7N7,EPI_ISL_14835573,Anas_platyrhynchos/South_Korea/KNU2021-48/2021,2021-03-15,2021.2,2021-03,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,2021-11,3775,NA,NA,NA,NA,NA,2021-03-15,pb1,pb1,profileNA
H3N8.NA.EPI_ISL_6784911.na.south_korea.NA.2020-10-05,H3N8,EPI_ISL_6784911,A/Wild_Bird/South_Korea/KNU2020-77/2020,2020-10-05,2020.76,2020-10,na_wild,na,NA,aves sp.,bird sp.,other,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2020-41,3775,NA,NA,NA,NA,NA,2020-10-05,pb1,pb1,profileNA
H3N8.NA.EPI_ISL_6784880.anseriformes.south_korea.NA.2020-10-05,H3N8,EPI_ISL_6784880,A/Wild_Duck/South_Korea/KNU2020-74/2020,2020-10-05,2020.76,2020-10,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2020-41,3775,NA,NA,NA,NA,NA,2020-10-05,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_6781852.anseriformes.south_korea.NA.2020-02-10,H4N6,EPI_ISL_6781852,A/Wild_Duck/South_Korea/KNU2020-11/2020,2020-02-10,2020.11,2020-02,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2020-07,3775,NA,NA,NA,NA,NA,2020-02-10,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_18373219.anseriformes.south_korea.NA.2021-11-22,H5N1,EPI_ISL_18373219,A/Wild_duck/Korea/21WF124-4/2021,2021-11-22,2021.89,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2021-47,3775,NA,NA,NA,NA,NA,2021-11-22,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_11633707.anseriformes.china.NA.2021-12-20,H5N1,EPI_ISL_11633707,A/Cygnus_columbianus/Hubei/127/2021,2021-12-20,2021.97,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus columbianus,tundra swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,A,2021-51,502,NA,NA,NA,NA,NA,2021-12-20,pb1,pb1,profileNA
H5N1.NA.EPI_ISL_11633708.anseriformes.china.NA.2021-12-20,H5N1,EPI_ISL_11633708,A/Cygnus_columbianus/Hubei/126/2021,2021-12-20,2021.97,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus columbianus,tundra swan,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,A,2021-51,502,NA,NA,NA,NA,NA,2021-12-20,pb1,pb1,profileNA
H5N1.2.3.4.4b.EPI_ISL_16838579.pelecaniformes.russia.2.2021-07-16,H5N1,EPI_ISL_16838579,A/pelican/Russia/1032-1/2021,2021-07-16,2021.54,2021-07,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,NA,NA,NA,NA,A,2021-28,3841,2.3.4.4b,Europe / Russia / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-07-16,pb1,pb1,profile001
H5N1.NA.EPI_ISL_18132957.accipitriformes.united_states.NA.2022-04-26,H5N1,EPI_ISL_18132957,A/Bald_Eagle/Alaska/USDA-013001-001/2022,2022-04-26,2022.32,2022-04,accipitriformes_wild,accipitriformes,Accipitridae,haliaeetus leucocephalus,bald eagle,bird,wild,northern america,united states,usa,44.75294654392,-103.651025114044,alaska,us.ak,63.9513927980493,-152.396756538795,A,2022-17,3404,2.3.4.4b,NA,NA,NA,NA,2022-04-26,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_16838580.pelecaniformes.russia.2.2021-06-29,H5N1,EPI_ISL_16838580,A/pelican/Russia/932-0121/2021,2021-06-29,2021.49,2021-06,pelecaniformes_wild,pelecaniformes,Pelecanidae,pelecanus sp.,pelican sp.,bird,wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,NA,NA,NA,NA,A,2021-26,3841,2.3.4.4b,Europe / Russia / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-06-29,pb1,pb1,profile001
H5N1.NA.EPI_ISL_16831140.passeriformes.japan.NA.2022-04-09,H5N1,EPI_ISL_16831140,A/jungle_crow/Japan/0104B085/2022,2022-04-09,2022.27,2022-04,passeriformes_wild,passeriformes,Corvidae,corvus sp.,crow/raven sp.,bird,wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,A,2022-14,3768,2.3.4.4b,NA,NA,NA,NA,2022-04-09,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_7996371.galliformes.netherlands.2.2021-12-20,H5N1,EPI_ISL_7996371,A/turkey/Netherlands/21040980-001005/2021,2021-12-20,2021.97,2021-12,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,vlaanderen,na,51.0391095671615,4.2420548599892,A,2021-51,3818,2.3.4.4b,Europe / Netherlands / Provincie Limburg / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-20,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_7753406.anseriformes.germany.2.2021-10-25,H5N1,EPI_ISL_7753406,A/greylag_goose/Germany-SH/AI06144/2021,2021-10-25,2021.81,2021-10,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2021-43,715,2.3.4.4b,Europe / Germany / Schleswig-Holstein / Dithmarschen / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-10-25,pb1,pb1,profile001
H5N1.NA.EPI_ISL_18132953.accipitriformes.united_states.NA.2022-04-27,H5N1,EPI_ISL_18132953,A/Bald_Eagle/Alaska/USDA-013831-001/2022,2022-04-27,2022.32,2022-04,accipitriformes_wild,accipitriformes,Accipitridae,haliaeetus leucocephalus,bald eagle,bird,wild,northern america,united states,usa,44.75294654392,-103.651025114044,alaska,us.ak,63.9513927980493,-152.396756538795,A,2022-17,3404,2.3.4.4b,NA,NA,NA,NA,2022-04-27,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_17260669.carnivora.united_states.2.2022-05-10,H5N1,EPI_ISL_17260669,A/red_fox/Alaska/22-016300-001-original/2022,2022-05-10,2022.35,2022-05,carnivora_wild,carnivora,Canidae,Vulpes vulpes,red fox,other,wild,northern america,united states,usa,44.75294654392,-103.651025114044,alaska,us.ak,63.9513927980493,-152.396756538795,A,2022-19,3404,2.3.4.4b,North America / United States / Alaska / Aleutians West Census Area / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2022-05-10,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_16838578.anseriformes.russia.2.2021-08-08,H5N1,EPI_ISL_16838578,A/goose/Chelyabinsk/1341-3/2021,2021-08-08,2021.6,2021-08,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,central asia,russia,rus,66.0376616061812,95.7970903417469,chelyabinsk,ru.cl,54.4531161547399,60.406021972363,A,2021-31,2657,2.3.4.4b,Europe / Russia / Chelyabinsk Oblast / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-08-08,pb1,pb1,profile001
H5N1.2.3.4.4b.EPI_ISL_6761023.anseriformes.netherlands.2.2021-11-13,H5N1,EPI_ISL_6761023,A/mallard/Netherlands/21038796-002/2021,2021-11-13,2021.87,2021-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,A,2021-45,3818,2.3.4.4b,Europe / Netherlands / South Holland / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-13,pb1,pb1,profile001
